TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
54,56,Macbeth (2015),Wein.,"$10,826",+65.2%,13,+1,$833,"$1,077,472",-,9
55,41,Caged No More,Free,"$9,578",-86.2%,14,-102,$684,"$108,414",-,2
56,-,Sembene!,KL,"$9,272",-,1,-,"$9,272","$21,384",-,5
57,50,Boy and the World,GK,"$9,253",-33.7%,16,-1,$578,"$47,618",-,8
58,43,Wazir,Relbig.,"$8,290",-81.2%,12,-20,$691,"$1,121,009",-,4
59,44,Bajirao Mastani,Eros,"$8,171",-71.2%,302,-,$27,"$6,550,912",-,7
60,46,Burnt,Wein.,"$8,043",-63.0%,27,-34,$298,"$13,645,010",$20,14
61,-,Peggy Guggenheim Art Addict,SD,"$7,986",-,5,-,"$1,597","$481,040",-,13
62,N,"Rabin, the Last Day",KL,"$7,940",-,1,-,"$7,940","$7,940",-,1
63,53,Theeb,FM,"$7,814",-24.7%,15,-3,$521,"$218,141",-,13
64,-,Chimes at Midnight (2016 re-release),Jan.,"$7,075",-,4,-,"$1,769","$91,931",-,5
65,-,In the Shadow of Women,Distrib.,"$7,005",-,3,-,"$2,335","$28,608",-,3
66,54,Ho Mann Jahaan,Eros,"$4,722",-32.2%,23,-,$205,"$203,451",-,5
67,59,Grandma (2015),SPC,"$4,578",-2.7%,19,-3,$241,"$6,971,524",$0.6,24
67,61,Hitchcock/Truffaut,Cohen,"$4,480",+29.2%,5,-1,$896,"$292,042",-,9
68,-,Jafar Panahi's Taxi,KL,"$4,053",-,2,-,"$2,027","$308,015",-,17
69,80,Remember (Canada Release),EOne,"$4,029",+313.2%,6,+2,$672,"$536,415",-,16
70,57,Janis: Little Girl Blue,FR,"$3,960",-33.1%,3,-3,"$1,320","$357,171",-,10
71,61,Under the Sea 3D,WB,"$3,949",+14.4%,2,-1,"$1,975","$34,833,961",-,347
72,64,Journey to the South Pacific,Imax,"$3,441",+5.4%,3,+1,"$1,147","$7,106,795",-,97
73,69,Truth,SPC,"$3,108",+32.5%,4,-5,$777,"$2,539,393",-,16
74,65,Island of Lemurs: Madagascar (IMAX),WB,"$2,847",-5.5%,4,-2,$712,"$10,498,084",-,96
75,74,Labyrinth of Lies,SPC,"$2,844",+138.2%,4,-2,$711,"$786,311",-,18
76,68,The Treasure,SDS,"$2,532",-6.4%,2,-3,"$1,266","$33,508",-,4
77,-,River of Fundament,ICir,"$2,435",-,1,-,"$2,435","$17,935",-,7
78,67,Born to Be Wild (IMAX),WB,"$2,278",-19.3%,5,+1,$456,"$24,487,108",-,233
79,51,Heart of a Dog,Abr.,"$2,012",-83.9%,5,-2,$402,"$364,439",-,15
80,76,Troublemakers: The Story of Land Art,FRun,"$1,946",+80.0%,3,-1,$649,"$22,925",-,4
81,-,Gabo: The Creation of Gabriel Garcia Marquez,Icar.,"$1,776",-,1,-,"$1,776","$16,418",-,18
82,79,Only Yesterday (2016 re-release),GK,"$1,702",+72.1%,1,-,"$1,702","$56,304",-,5
83,78,Woodlawn,PFR,"$1,623",+55.6%,2,-2,$812,"$14,393,115",-,16
84,-,The Messenger (2015),KL,"$1,503",-,9,-,$167,"$8,309",-,9
85,72,Trust Fund,Trans,"$1,405",-19.6%,1,-,"$1,405","$35,435",-,4
86,77,Anesthesia,IFC,"$1,347",+28.7%,6,-1,$225,"$22,386",-,4
87,62,Mojave,A24,"$1,052",-68.2%,2,-24,$526,"$7,575",-,2
88,63,Remember You,CJ,"$1,044",-68.1%,1,-1,"$1,044","$14,814",-,3
89,58,Mr. Six,CL,$754,-84.6%,1,-1,$754,"$1,415,450",-,6
90,-,Dreams Rewired,Icar.,$542,-,2,-,$271,"$7,900",-,12
91,85,Deep Sea 3D (IMAX),WB,$533,"+1,950.0%",3,+2,$178,"$46,156,917",-,475
92,81,The Winding Stream,Argo.,$518,-40.0%,1,-,$518,"$19,808",-,7
93,-,Space Station 3-D (IMAX),Imax,$443,-,2,-,$222,"$93,155,366",-,683
94,71,Ingrid Bergman: In Her Own Words,Rialto,$358,-81.8%,1,-3,$358,"$61,613",-,12
95,66,Synchronicity,Magn.,$312,-89.1%,2,-3,$156,"$4,267",-,2
96,-,Pearl Button,KL,$169,-,1,-,$169,"$39,647",-,14
97,70,Yosemite,Mont.,$33,-98.5%,1,-2,$33,"$10,352",-,5
98,-,Galapagos (IMAX),Imax,$24,-,1,-,$24,"$18,534,429",-,794
