TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
32,51,Rebel in the Rye,IFC,"$91,169",+140.1%,49,+45,"$1,861","$144,377",-,2
33,33,The Trip to Spain,IFC,"$90,196",-19.2%,110,-22,$820,"$906,944",-,6
34,N,Brad's Status,Annapurna,"$89,921",-,4,-,"$22,480","$89,921",-,1
35,30,Ingrid Goes West,Neon,"$81,693",-45.1%,100,-100,$817,"$2,909,641",-,6
36,37,Columbus,INDEP,"$81,628",+7.0%,61,+25,"$1,338","$629,585",-,7
37,34,Valerian and the City of a Thousand Planets,STX,"$79,095",-26.0%,151,-78,$524,"$40,442,321",$177.2,9
38,31,Shubh Mangal Saavdhan,Eros,"$75,080",-41.5%,80,-,$939,"$629,427",-,3
39,35,Menashe,A24,"$73,298",-24.6%,90,-27,$814,"$1,561,913",-,8
40,47,Dolores,PBS,"$69,333",+42.5%,18,+13,"$3,852","$152,440",-,3
41,39,Beach Rats,Neon,"$68,720",-5.9%,67,+33,"$1,026","$316,798",-,4
42,36,Pirates of the Caribbean: Dead Men Tell No Tales,BV,"$60,495",-35.7%,115,-28,$526,"$172,537,139",$230,17
43,N,Because of Gracia,AAE,"$52,171",-,32,-,"$1,630","$52,171",-,1
44,40,47 Meters Down,ENTMP,"$49,708",-25.8%,96,-53,$518,"$44,235,023",$5.5,14
45,42,Captain Underpants: The First Epic Movie,Fox,"$48,046",-13.9%,83,-20,$579,"$73,814,428",$38,16
46,-,Close Encounters of the Third Kind (40th Anniversary),Sony,"$44,181",-,138,-763,$320,"$3,077,585",-,3
47,49,Maudie,SPC,"$33,790",-19.8%,63,-16,$536,"$6,076,109",-,23
48,66,The Unknown Girl,IFC,"$29,919",+122.0%,16,+14,"$1,870","$50,601",-,2
49,57,Polina,Osci.,"$28,831",+36.3%,30,+15,$961,"$116,739",-,4
50,46,Good Time,A24,"$26,768",-47.2%,29,-46,$923,"$1,930,047",-,6
51,43,Guardians of the Galaxy Vol. 2,BV,"$26,353",-50.5%,80,-49,$329,"$389,804,217",$200,20
52,48,A Taxi Driver,WGUSA,"$23,198",-45.5%,14,-7,"$1,657","$1,496,276",-,6
53,44,Detroit,Annapurna,"$22,859",-56.5%,91,-60,$251,"$16,750,421",$34,8
54,55,California Typewriter,Grav.,"$21,842",-2.2%,18,+2,"$1,213","$128,560",-,5
55,50,Wish Upon,BG,"$20,971",-48.4%,35,-20,$599,"$14,271,046",$12,10
56,71,A Beautiful Planet,Imax,"$20,582",+106.7%,16,+2,"$1,286","$12,195,882",-,73
57,-,The Force (2017),KL,"$18,849",-,4,-,"$4,712","$31,994",-,10
58,54,Memoir of a Murderer,WGUSA,"$18,643",-32.6%,6,-2,"$3,107","$61,731",-,2
59,45,Poster Boys,Sony,"$16,544",-67.7%,50,-,$331,"$89,075",-,2
60,41,Patti Cake$,FoxS,"$15,848",-76.3%,46,-143,$345,"$774,499",-,5
61,60,Rumble: The Indians Who Rocked The World,KL,"$12,695",-27.1%,14,-8,$907,"$175,297",-,18
62,67,The Midwife,MBox,"$12,627",+0.8%,19,-1,$665,"$555,737",-,9
63,62,Lost in Paris,Osci.,"$12,224",-22.5%,17,-,$719,"$629,774",-,14
64,58,Marjorie Prime,FR,"$11,454",-41.4%,10,-2,"$1,145","$146,862",-,5
65,69,Napping Princess,GK,"$11,183",+2.9%,22,+8,$508,"$28,777",-,2
66,N,Ex Libris: The New York Public Library,Zipp.,"$10,926",-,1,-,"$10,926","$16,308",-,1
67,N,In Search of Fellini,AMBI,"$10,796",-,3,-,"$3,599","$10,796",-,1
68,61,Step (2017),FoxS,"$10,778",-32.3%,15,-9,$719,"$1,115,919",-,7
69,N,Red Trees,Cohen,"$10,180",-,9,-,"$1,131","$10,180",-,1
70,90,The Women's Balcony,Men.,"$10,179",+154.8%,11,+6,$925,"$1,171,670",-,29
71,N,May It Last: A Portrait Of The Avett Brothers,Osci.,"$9,616",-,8,-,"$1,202","$680,705",-,1
72,38,It Comes At Night,A24,"$8,936",-88.2%,3,-14,"$2,979","$13,985,117",-,15
73,56,Twenty Two,CL,"$8,725",-60.7%,10,-1,$873,"$40,235",-,2
74,82,Lady Macbeth,RAtt.,"$8,617",+42.0%,22,-1,$392,"$1,104,038",-,10
75,N,Manolo: The Boy Who Made Shoes for Lizards,MBox,"$8,186",-,3,-,"$2,729","$8,186",-,1
76,65,Wolf Warrior 2,HC,"$7,965",-43.0%,6,-1,"$1,328","$2,711,906",$30.1,8
77,N,Rat Film,CGld,"$7,793",-,2,-,"$3,897","$7,793",-,1
78,73,The Adventurers,WGUSA,"$7,668",-12.4%,3,-1,"$2,556","$206,020",-,5
79,76,Beatriz At Dinner,RAtt.,"$7,243",-6.4%,12,-11,$604,"$7,098,050",-,15
80,80,Island of Lemurs: Madagascar (IMAX),WB,"$7,200",+11.2%,3,-,"$2,400","$10,894,756",-,181
81,52,Crown Heights,IFC,"$6,149",-79.5%,24,-67,$256,"$231,378",-,5
82,68,The Nile Hilton Incident,Strand,"$5,556",-49.5%,5,-3,"$1,111","$69,592",-,6
83,70,The Only Living Boy in New York,RAtt.,"$4,905",-52.7%,14,-9,$350,"$619,272",-,6
84,84,The Fencer,CFI,"$4,747",-12.1%,4,-2,"$1,187","$78,656",-,9
85,N,Vengeance: A Love Story,FR,"$4,526",-,11,-,$411,"$4,526",-,1
86,83,Landline,Magn.,"$4,524",-16.8%,11,-3,$411,"$938,000",-,9
87,79,A Ghost Story,A24,"$4,288",-34.3%,13,-2,$330,"$1,587,942",$0.1,11
88,96,Journey to the South Pacific,Imax,"$4,197",+60.3%,2,-1,"$2,099","$7,550,737",-,199
89,78,Brigsby Bear,SPC,"$4,168",-37.4%,14,-11,$298,"$523,651",-,8
90,98,School Life,Magn.,"$4,121",+76.7%,3,+2,"$1,374","$7,847",-,2
91,126,Sidemen: Long Road to Glory,Abr.,"$3,683",+585.8%,6,+5,$614,"$28,150",-,5
92,93,Born to Be Wild (IMAX),WB,"$3,654",+5.4%,7,+1,$522,"$25,540,824",-,337
93,87,The Villainess,WGUSA,"$3,573",-21.5%,4,+1,$893,"$23,440",-,4
94,N,Time to Die,FM,"$3,411",-,1,-,"$3,411","$3,411",-,1
95,85,Whose Streets?,Magn.,"$2,848",-44.8%,10,-5,$285,"$166,100",-,6
96,N,Saving Brinton,BOP,"$2,690",-,1,-,"$2,690","$2,690",-,1
97,53,I Do... Until I Don't,TFA,"$2,655",-91.0%,9,-52,$295,"$279,263",-,3
98,125,"Love, Kennedy",Purd.,"$2,572",+338.2%,6,+2,$429,"$398,323",-,16
99,95,Under the Sea 3D,WB,"$2,301",-14.2%,3,-,$767,"$35,622,552",-,449
100,75,The Hero,Orch.,"$2,219",-71.9%,8,-15,$277,"$4,074,662",-,15
101,N,Justice (2017),INDEP,"$2,154",-,10,-,$215,"$2,154",-,1
102,92,Trophy,Orch.,"$2,011",-42.9%,2,+1,"$1,006","$6,739",-,2
103,N,Abracadabra,Sony,"$1,942",-,10,-,$194,"$1,942",-,1
104,130,Lemon,Magn.,"$1,871",+625.2%,4,+1,$468,"$27,690",-,5
105,114,The Skyjacker's Tale,Strand,"$1,768",+89.1%,1,-,"$1,768","$6,253",-,10
106,-,Hermia & Helena,KL,"$1,711",-,1,-,"$1,711","$42,055",-,15
107,-,Last Men in Aleppo,Ghop,"$1,693",-,3,-,$564,"$12,173",-,12
108,N,Dayveon,FR,"$1,592",-,3,-,$531,"$1,592",-,1
109,104,Turn It Around: The Story of East Bay Punk,Abr.,"$1,579",-18.8%,2,-,$790,"$53,735",-,8
110,108,Paradise Club,Indic.,"$1,565",-11.0%,2,-,$783,"$4,705",-,2
111,86,I am the Blues,FM,"$1,546",-66.9%,2,-2,$773,"$34,438",-,10
112,74,The Boss Baby,Fox,"$1,488",-81.8%,13,-18,$114,"$174,979,567",-,25
113,128,Moka,FM,"$1,478",+296.2%,4,+3,$370,"$124,837",-,14
114,88,Spettacolo,Ghop,"$1,353",-69.3%,1,-1,"$1,353","$9,639",-,2
115,-,Bronx Gothic,Ghop,"$1,323",-,3,-,$441,"$22,812",-,8
116,123,The Girl Without Hands,GK,"$1,111",+86.7%,5,-,$222,"$20,532",-,9
117,72,The Teacher,FM,"$1,026",-88.4%,3,-1,$342,"$44,266",-,3
118,111,The Last Dalai Lama?,Mats.,$947,-19.1%,8,+2,$118,"$94,023",-,11
119,133,Dawson City: Frozen Time,KL,$938,+688.2%,3,+1,$313,"$118,997",-,51
120,89,13 Minutes,SPC,$925,-77.4%,4,-4,$231,"$158,834",-,12
121,107,Valley of Bones,SG,$836,-53.9%,2,-11,$418,"$168,387",-,3
122,-,After Love,Distrib.,$823,-,1,-,$823,"$12,485",-,6
123,116,30 Years of Garbage: The Garbage Pail Kids Story,Indic.,$814,+1.2%,2,-,$407,"$16,333",-,6
124,100,The Challenge (2017),KL,$786,-63.8%,1,-,$786,"$4,864",-,2
125,N,Extraordinary Ordinary People,FRun,$744,-,1,-,$744,$744,-,1
127,117,Man Underground,Indic.,$740,-6.3%,1,-,$740,"$20,729",-,10
126,129,Paris Can Wait,SPC,$740,+160.6%,4,+1,$185,"$5,614,139",-,19
128,97,Il Boom (2017 re-release),Rialto,$660,-73.3%,1,-1,$660,"$49,406",-,14
129,102,"We Love You, Sally Carmichael!",Purd.,$654,-67.7%,4,-3,$164,"$110,674",-,7
130,103,Man from Outerspace,Indic.,$625,-68.1%,2,-,$313,"$3,373",-,2
131,119,Simple Creature,Indic.,$600,-6.3%,2,-,$300,"$19,682",-,7
132,124,Harold and Lillian: A Hollywood Love Story,Zeit.,$360,-39.0%,1,-1,$360,"$77,676",-,21
133,99,Clarence (2017),Indic.,$325,-85.3%,1,-,$325,"$10,291",-,3
134,77,Walk With Me,Gathr,$290,-95.7%,49,-12,$6,"$167,193",-,6
135,112,The Wound,KL,$238,-76.2%,1,-,$238,"$27,327",-,27
136,-,Clash,KL,$198,-,1,-,$198,"$18,031",-,27
137,115,Once Upon A Time,WGUSA,$156,-82.7%,1,-,$156,"$485,457",-,6
138,118,Hidden Figures,Fox,$125,-83.4%,1,-1,$125,"$169,380,936",$25,39
139,-,To the Arctic (IMAX),WB,$122,-,1,-,$122,"$14,516,858",-,264
140,131,Red Christmas,Artsploitati,$106,-49.5%,1,-1,$106,"$1,284",-,4
141,-,Hubble 3D,WB,$87,-,2,-,$44,"$51,871,465",-,392
142,127,Served Like a Girl,ENTMP,$77,-84.1%,1,-,$77,"$8,237",-,4
143,122,Slack Bay,KL,$26,-95.7%,1,-1,$26,"$112,375",-,28
