TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
32,20,Winchester,LGF,"$167,629",-67.5%,261,-315,$642,"$24,871,652",-,6
33,24,Operation Red Sea,WGUSA,"$165,018",-50.5%,42,-13,"$3,929","$1,279,397",-,3
34,29,Paddington 2,WB,"$162,792",-23.3%,281,-12,$579,"$40,335,451",-,9
35,-,The Leisure Seeker,SPC,"$113,708",-,28,-,"$4,061","$127,853",-,3
36,21,Early Man,LGF,"$105,059",-78.4%,186,-711,$565,"$8,030,418",-,4
37,34,The Party (2017),RAtt.,"$100,283",-21.3%,91,-1,"$1,102","$485,081",-,4
38,28,Den of Thieves,STX,"$74,715",-66.6%,104,-165,$718,"$44,863,974",-,8
39,26,Samson,PFR,"$71,316",-76.9%,93,-341,$767,"$4,627,245",-,4
40,23,The Oscar Nominated Short Films 2018,Shrts.,"$64,060",-84.9%,56,-215,"$1,144","$3,465,810",-,5
41,31,12 Strong,WB,"$63,761",-60.9%,111,-146,$574,"$45,304,911",-,8
42,32,Hostiles,ENTMP,"$61,641",-61.2%,90,-161,$685,"$29,614,666",-,12
43,38,Wonder,LGF,"$54,854",-41.0%,138,-12,$397,"$132,221,523",-,17
44,44,Loveless (2018),SPC,"$53,612",-12.8%,37,+12,"$1,449","$302,886",-,4
45,33,Detective Chinatown 2,WB,"$49,783",-65.9%,20,-45,"$2,489","$1,908,114",-,4
46,50,BOMBSHELL: The Hedy Lamarr Story,Zeit.,"$46,379",+35.5%,21,+2,"$2,209","$414,450",-,16
47,37,La Boda de Valentina,PNT,"$44,048",-57.2%,45,-50,$979,"$2,761,091",-,5
48,36,Thor: Ragnarok,BV,"$41,864",-64.7%,70,-40,$598,"$315,034,967",$180,19
49,40,The Commuter,LGF,"$40,551",-46.4%,71,-41,$571,"$36,317,285",-,9
50,39,Forever My Girl,RAtt.,"$38,141",-58.7%,64,-81,$596,"$16,250,914",$3.5,8
51,56,A Beautiful Planet,Imax,"$33,666",+89.6%,17,+4,"$1,980","$13,468,044",-,98
52,60,Oh Lucy!,FM,"$32,873",+125.6%,16,+13,"$2,055","$53,170",-,2
53,61,All the Money in the World,TriS,"$31,431",+117.3%,49,+31,$641,"$25,076,259",-,11
54,46,Justice League,WB,"$30,018",-41.3%,62,-39,$484,"$229,007,315",-,17
55,51,Foxtrot,SPC,"$27,420",-13.3%,6,+2,"$4,570","$110,232",-,2
56,N,Leaning Into The Wind,Magn.,"$24,840",-,5,-,"$4,968","$24,840",-,1
57,52,Film Stars Don't Die in Liverpool,SPC,"$21,061",-29.7%,41,-12,$514,"$810,406",-,11
58,N,The Princess and the Matchmaker,CJ,"$20,142",-,3,-,"$6,714","$20,142",-,1
59,45,The Insult,Cohen,"$19,787",-62.4%,17,-34,"$1,164","$904,521",-,9
60,49,Agent Mr. Chan,CL,"$15,854",-59.8%,4,-5,"$3,964","$175,790",-,3
61,N,Girls vs Gangsters,WGUSA,"$15,044",-,4,-,"$3,761","$15,044",-,1
62,N,Itzhak,Greenwich,"$14,350",-,2,-,"$7,175","$14,350",-,1
63,-,Walk With Me,Gathr,"$13,099",-,1,-,"$13,099","$683,075",-,20
64,N,Hannah (2018),PDF,"$11,700",-,2,-,"$5,850","$11,700",-,1
65,59,The Young Karl Marx,Orch.,"$11,635",-27.0%,13,+1,$895,"$79,530",-,3
66,N,Claire's Camera,CGld,"$11,489",-,1,-,"$11,489","$11,489",-,1
67,57,1945,Men.,"$11,385",-33.6%,6,-2,"$1,898","$408,482",-,19
68,55,Faces Places,Cohen,"$10,914",-44.6%,13,-10,$840,"$922,576",-,23
69,62,Mary and the Witch's Flower,GK,"$8,663",-38.3%,11,-,$788,"$2,374,464",-,8
70,64,The Florida Project,A24,"$7,899",-22.8%,12,+2,$658,"$5,888,312",-,23
71,75,Under the Sea 3D,WB,"$7,861",+59.6%,11,+4,$715,"$35,748,537",-,474
72,101,Before We Vanish,Super,"$6,934",+604.7%,42,+40,$165,"$45,190",-,6
73,67,In the Fade,Magn.,"$6,546",-15.0%,14,-,$468,"$300,212",-,11
74,99,Goldstone,Lightyear,"$5,812",+347.1%,2,+1,"$2,906","$8,115",-,2
75,92,Hubble 3D,WB,"$4,977",+152.8%,4,+1,"$1,244","$52,056,140",-,417
76,71,Did You Wonder Who Fired the Gun?,Ghop,"$4,648",-18.8%,2,-1,"$2,324","$12,800",-,2
77,85,Happy End,SPC,"$4,530",+63.2%,14,+1,$324,"$293,163",-,12
78,109,Miss Kiet's Children,Icar.,"$3,920","+1,275.6%",2,+1,"$1,960","$9,307",-,13
79,93,Tehran Taboo,KL,"$3,715",+98.8%,5,+3,$743,"$37,637",-,4
80,83,Island of Lemurs: Madagascar (IMAX),WB,"$3,648",+16.5%,6,+1,$608,"$11,173,373",-,206
81,73,In Between,FM,"$3,372",-32.9%,8,+1,$422,"$84,901",-,10
82,87,Western,CGld,"$3,176",+37.9%,5,+2,$635,"$28,823",-,4
83,68,Mind Game (2017 re-release),GK,"$2,895",-59.9%,3,-,$965,"$21,054",-,4
84,80,Double Lover,Cohen,"$2,875",-19.0%,3,-,$958,"$160,307",-,4
85,81,Jane (2017),Abr.,"$2,705",-23.2%,3,-,$902,"$1,718,203",-,21
86,79,Deep Sea 3D (IMAX),WB,"$2,560",-29.4%,2,-1,"$1,280","$46,315,163",-,610
87,107,Born to Be Wild (IMAX),WB,"$2,543",+526.4%,6,-1,$424,"$25,652,559",-,362
88,70,But Deliver Us from Evil,Indic.,"$2,526",-60.3%,2,-6,"$1,263","$216,079",-,5
89,86,Have a Nice Day,Strand,"$2,470",-,3,-4,$823,"$74,747",-,7
90,98,BPM (Beats Per Minute),Orch.,"$2,279",+44.2%,3,+2,$760,"$121,355",-,21
91,82,Chronicle of Anna Magdalena Bach,Ghop,"$2,057",-40.4%,2,-,"$1,029","$9,507",-,2
92,-,Desolation,PDF,"$1,990",-,3,-,$663,"$18,490",-,4
93,69,The Square,Magn.,"$1,740",-75.5%,3,-7,$580,"$1,495,866",-,20
94,78,Apocalypsis,Indic.,"$1,635",-58.6%,2,+1,$818,"$6,502",-,2
95,N,Our Blood is Wine,MBox,"$1,540",-,2,-,$770,"$1,540",-,1
96,58,Golden Slumber,CJ,"$1,495",-90.6%,1,-8,"$1,495","$93,799",-,4
97,91,Tom of Finland,KL,"$1,335",-39.0%,2,-1,$668,"$375,308",-,22
98,112,Beuys,KL,"$1,244",+729.3%,1,-,"$1,244","$53,676",-,8
99,100,Big Sonia,Argo.,"$1,077",+0.2%,2,+1,$539,"$186,486",-,17
100,88,Souvenir,Strand,"$1,047",-53.8%,1,-,"$1,047","$5,177",-,2
101,77,Ichi The Killer (2017 re-release),WGUSA,$999,-75.6%,3,-,$333,"$17,645",-,18
102,-,November (2018),Osci.,$946,-,3,-,$315,"$8,620",-,3
103,63,Detective K: Secret of the Living Dead,WGUSA,$752,-93.2%,1,-5,$752,"$103,523",-,4
104,94,The Breadwinner,GK,$489,-73.8%,1,-5,$489,"$312,156",-,17
105,74,The Sacrifice (2017 re-release),KL,$341,-93.2%,1,-,$341,"$58,589",-,21
106,102,Bob Le Flambeur (2017 re-release),Rialto,$338,-61.1%,1,-,$338,"$13,254",-,10
107,113,The Divine Order,Zeit.,$223,+156.3%,1,-,$223,"$73,250",-,20
108,105,Thelma,Orch.,$201,-61.2%,1,-,$201,"$147,185",-,18
109,-,Vazante,MBox,$179,-,1,-,$179,"$19,056",-,9
110,108,The Lodgers,EpicPics,$87,-69.6%,1,-1,$87,"$7,362",-,3
111,106,In the Intense Now,Icar.,$75,-83.1%,1,-,$75,"$16,068",-,6
