TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
63,48,The Peanuts Movie,Fox,"$18,429",-58.2%,48,-41,$384,"$130,100,113",$99,16
64,72,The Club,MBox,"$10,802",+89.3%,14,+10,$772,"$29,756",-,3
65,65,Boy and the World,GK,"$10,762",+16.1%,23,+4,$468,"$105,464",-,11
66,54,Tumbledown,SM,"$9,175",-64.6%,5,-45,"$1,835","$128,334",-,3
67,57,Rams (Hrútar),Cohen,"$6,342",-69.1%,7,-1,$906,"$62,654",-,3
68,96,Jafar Panahi's Taxi,KL,"$6,329","+1,915.6%",4,+3,"$1,582","$318,088",-,21
69,N,City of Women (2016 re-issue),Cohen,"$6,244",-,1,-,"$6,244","$6,244",-,1
70,N,We Are Twisted F***ing Sister!,MBox,"$5,804",-,6,-,$967,"$5,804",-,1
71,64,Until Forever,Linn,"$5,435",-56.3%,7,+2,$776,"$22,044",-,2
72,71,Theeb,FM,"$5,256",-13.2%,12,-,$438,"$248,334",-,16
73,68,Beauty and the Beast (2016 re-issue),Jan.,"$4,718",-42.9%,3,+2,"$1,573","$20,324",-,2
74,73,Mountains May Depart,KL,"$4,691",-15.5%,1,-,"$4,691","$14,251",-,2
75,75,Macbeth (2015),Wein.,"$3,760",+3.8%,10,+1,$376,"$1,107,148",-,12
76,85,Eisenstein in Guanajuato,Strand,"$3,675",+125.9%,5,+3,$735,"$22,691",-,3
77,67,Under the Sea 3D,WB,"$3,660",-55.9%,3,-,"$1,220","$34,857,666",-,354
78,56,Ingrid Bergman: In Her Own Words,Rialto,"$3,098",-85.8%,4,-9,$775,"$106,747",-,15
79,76,Island of Lemurs: Madagascar (IMAX),WB,"$2,967",-11.5%,7,+1,$424,"$10,516,424",-,99
80,79,Aferim!,BWP,"$2,720",+0.4%,5,+2,$544,"$71,912",-,5
81,80,Chimes at Midnight (2016 re-release),Jan.,"$2,448",+0.7%,2,+1,"$1,224","$107,376",-,8
82,-,Peggy Guggenheim Art Addict,SD,"$2,085",-,1,-,"$2,085","$498,428",-,15
83,94,Space Station 3-D (IMAX),Imax,"$2,039",+351.1%,3,-,$680,"$93,163,806",-,690
84,88,Born to Be Wild (IMAX),WB,"$1,700",+15.2%,5,-2,$340,"$24,499,874",-,239
85,77,Deep Sea 3D (IMAX),WB,"$1,694",-46.8%,2,-1,$847,"$46,165,769",-,482
86,69,Janis: Little Girl Blue,FR,"$1,634",-76.0%,2,-1,$817,"$383,429",-,13
85,76,Hitchcock/Truffaut,Cohen,"$1,590",-47.1%,4,-,$398,"$304,899",-,12
87,-,The Summer of Sangaile,Strand,"$1,329",-,2,-,$665,"$3,275",-,10
88,87,To the Arctic (IMAX),WB,"$1,276",-19.2%,1,-1,"$1,276","$14,413,854",-,181
89,58,Heart of a Dog,Abr.,"$1,054",-94.8%,5,-1,$211,"$401,936",-,18
90,78,Jane Got a Gun,Wein.,"$1,012",-63.1%,6,-2,$169,"$1,512,815",-,4
91,89,Grandma (2015),SPC,$998,-21.3%,4,+2,$250,"$6,979,519",$0.6,27
92,61,The New Year's Eve of Old Lee,CL,$909,-94.1%,3,-3,$303,"$24,898",-,2
93,83,In the Shadow of Women,Distrib.,$756,-62.9%,1,-2,$756,"$39,550",-,6
94,86,Labyrinth of Lies,SPC,$754,-52.5%,4,-,$189,"$793,395",-,21
95,62,Already Tomorrow in Hong Kong,Grav.,$709,-95.3%,3,-7,$236,"$21,206",-,2
96,-,The Forbidden Room,KL,$696,-,1,-,$696,"$32,856",-,13
97,82,Regression,W/Dim.,$624,-71.5%,2,-5,$312,"$54,734",-,3
98,98,Sembene!,KL,$484,+120.0%,1,-,$484,"$24,091",-,11
99,90,Of Mind and Music,Mont.,$345,-63.0%,1,-,$345,"$1,716",-,2
100,-,Remember (Canada Release),EOne,$299,-,4,-,$75,"$540,354",-,19
101,-,Journey to the South Pacific,Imax,$274,-,2,-,$137,"$7,110,405",-,102
102,100,Arabian Nights: Volume 1 - The Restless One,KL,$236,+18.6%,1,-,$236,"$12,017",-,12
103,74,A Melody to Remember,CJ,$198,-95.5%,1,-2,$198,"$44,263",-,4
104,95,Arabian Nights: Volume 2 - The Desolate One,KL,$96,-70.6%,1,-,$96,"$6,197",-,10
105,97,Arabian Nights: Volume 3 - The Enchanted One,KL,$66,-74.7%,3,-,$22,"$4,290",-,9
