TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
30,25,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,"$135,325",-38.4%,141,-29,$960,"$81,638,674",$135,10
31,20,Dishoom,Eros,"$119,575",-73.0%,113,-,"$1,058","$751,768",-,2
32,35,Gleason,ORF,"$111,983",+22.3%,69,+60,"$1,623","$246,601",-,2
33,30,The Angry Birds Movie,Sony,"$96,873",-34.3%,154,-24,$629,"$107,225,164",$73,12
34,31,Alice Through the Looking Glass,BV,"$94,103",-35.0%,126,-20,$747,"$76,846,624",$170,11
35,27,The Conjuring 2,WB (NL),"$93,756",-45.4%,166,-78,$565,"$102,310,175",$40,9
36,38,The Innocents,MBox,"$66,329",-11.1%,49,-2,"$1,354","$851,701",-,6
37,33,Me Before You,WB (NL),"$64,011",-40.7%,103,-85,$621,"$56,154,094",$20,10
38,37,Equity,SPC,"$54,514",-33.9%,4,-,"$13,629","$172,908",-,2
39,32,Now You See Me 2,LG/S,"$51,272",-54.5%,85,-50,$603,"$64,685,359",-,9
40,26,The Shallows,Sony,"$38,686",-79.8%,69,-70,$561,"$54,257,433",$17,7
41,40,Love & Friendship,RAtt.,"$36,385",-41.7%,34,-18,"$1,070","$13,885,344",-,13
42,N,Operation Chromite,CJ,"$31,662",-,1,-,"$31,662","$31,662",-,1
43,N,Little Men (2016),Magn.,"$30,368",-,2,-,"$15,184","$30,368",-,1
44,45,Our Little Sister,SPC,"$29,233",+17.6%,23,+3,"$1,271","$232,961",-,5
45,41,The Lobster (US Release),A24,"$23,400",-53.4%,27,-4,$867,"$8,625,416",-,13
46,42,The Music of Strangers,Orch.,"$21,366",-42.6%,37,-13,$577,"$1,051,523",-,9
47,36,League of Gods,Sony,"$18,440",-78.2%,38,-16,$485,"$161,870",-,2
48,46,Tickled,Magn.,"$17,317",-28.6%,15,-3,"$1,154","$549,273",-,8
49,N,Elevator to the Gallows (2016 re-issue),Rialto,"$14,334",-,1,-,"$14,334","$19,676",-,1
50,54,Hieronymus Bosch: Touched by the Devil,KL,"$14,022",+16.2%,4,+3,"$3,506","$41,056",-,4
51,-,The Tenth Man,KL,"$13,730",-,4,-,"$3,433","$30,990",-,2
52,44,Cold War 2,WGUSA,"$13,481",-46.3%,4,-1,"$3,370","$533,287",-,5
53,56,Eat That Question: Frank Zappa in His Own Words,SPC,"$13,357",+26.5%,19,+6,$703,"$265,040",-,7
54,49,"Life, Animated",Orch.,"$13,277",-27.5%,36,+13,$369,"$190,736",-,6
55,43,Swiss Army Man,A24,"$13,156",-50.9%,24,-9,$548,"$4,134,417",-,7
56,50,Maggie's Plan,SPC,"$12,431",-31.5%,14,-13,$888,"$3,303,188",-,12
57,61,Dark Horse (2016),SPC,"$9,833",+18.4%,7,-1,"$1,405","$884,134",-,14
58,N,Multiple Maniacs (2016 re-issue),Jan.,"$9,814",-,1,-,"$9,814","$9,814",-,1
59,48,Our Kind of Traitor,RAtt.,"$9,453",-56.3%,15,-18,$630,"$3,108,724",-,6
60,N,Five Nights in Maine,FR,"$9,059",-,10,-,$906,"$9,059",-,1
61,74,Norman Lear: Just Another Version of You,MBox,"$8,782",+206.5%,6,+4,"$1,464","$64,330",-,5
62,57,Miss Sharon Jones,SM,"$8,715",-15.6%,2,+1,"$4,358","$24,975",-,2
63,55,Born to Be Wild (IMAX),WB,"$7,724",-27.4%,4,-4,"$1,931","$24,892,187",-,279
64,82,The Wailing (Goksung),WGUSA,"$7,310",+563.3%,6,+5,"$1,218","$770,629",-,12
65,N,Front Cover,Strand,"$6,907",-,1,-,"$6,907","$6,907",-,1
66,-,Sweet Bean,KL,"$5,819",-,4,-,"$1,455","$84,030",-,21
67,53,The Kind Words,Strand,"$5,781",-56.1%,7,-1,$826,"$118,867",-,7
68,64,Dough,Men.,"$5,065",-12.5%,2,-1,"$2,533","$1,142,315",-,26
69,84,Under the Sea 3D,WB,"$4,270",+303.2%,3,-2,"$1,423","$35,067,379",-,391
70,N,Apparition Hill,LFlower,"$4,152",-,1,-,"$4,152","$4,152",-,1
71,70,Under the Sun (2016),Icar.,"$3,885",+11.8%,3,-,"$1,295","$72,106",-,5
72,-,Germans & Jews,FRun,"$3,685",-,1,-,"$3,685","$27,613",-,7
73,58,Phantom Boy,GK,"$3,652",-60.9%,17,+2,$215,"$31,443",-,4
74,-,Fireworks Wednesday,Ghop,"$3,646",-,2,-,"$1,823","$85,549",-,16
75,77,The Seventh Fire,FM,"$3,269",+96.2%,3,+1,"$1,090","$18,647",-,3
76,67,Genius,RAtt.,"$3,033",-27.6%,13,+2,$233,"$1,349,564",-,9
77,N,Neither Heaven Nor Earth,FM,"$2,836",-,1,-,"$2,836","$2,836",-,1
78,92,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,"$2,210",+338.5%,4,+3,$553,"$70,658",-,8
79,72,The Meddler,SPC,"$2,079",-38.7%,4,-2,$520,"$4,259,460",-,16
80,-,Band of Outsiders (2016 re-issue),Rialto,"$1,353",-,2,-,$677,"$37,651",-,14
81,75,The Witness,FR,"$1,246",-52.1%,1,-1,"$1,246","$146,254",-,10
82,71,Summertime (2016),Strand,"$1,075",-68.9%,2,-2,$538,"$30,375",-,3
83,66,Microbe & Gasoline,Scre.,"$1,066",-76.8%,2,-2,$533,"$61,995",-,6
84,-,Paths of the Soul,Icar.,$725,-,1,-,$725,"$23,595",-,13
85,103,Presenting Princess Shaw,Magn.,$505,+400.0%,1,-,$505,"$56,708",-,11
86,-,Our Little Sister (Canadian),Mon,$488,-,1,-,$488,"$14,096",-,7
87,95,The Dying of the Light,FRun,$453,+10.8%,1,-,$453,"$6,057",-,15
88,-,Aferim!,BWP,$411,-,1,-,$411,"$108,110",-,28
89,98,Kamikaze '89,FM,$350,+12.2%,1,-1,$350,"$15,040",-,10
90,-,Cosmos,KL,$318,-,1,-,$318,"$17,052",-,8
91,-,From Afar,Strand,$308,-,1,-,$308,"$29,900",-,8
92,76,"My Love, Don't Cross that River",FM,$287,-88.2%,1,-4,$287,"$67,758",-,8
93,91,Saturday's Warrior,Purd.,$282,-45.1%,1,-1,$282,"$677,491",-,19
94,73,Seondal: The Man Who Sells the River,CJ,$254,-91.5%,1,-1,$254,"$97,477",-,4
95,79,Hubble 3D,WB,$163,-86.1%,3,-,$54,"$51,703,921",-,334
96,78,Sunset Song,Magn.,$135,-89.3%,1,-2,$135,"$157,313",-,13
97,90,Viktoria,BWP,$133,-80.0%,1,-,$133,"$9,566",-,12
98,-,Almost Holy,Orch.,$116,-,1,-,$116,"$21,142",-,12
99,100,Island of Lemurs: Madagascar (IMAX),WB,$87,-52.5%,2,-1,$44,"$10,662,736",-,123
100,-,The Measure of a Man,KL,$75,-,1,-,$75,"$112,061",-,17
101,85,Men Go To Battle,FM,$75,-92.7%,1,-1,$75,"$13,403",-,5
