TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
23,24,The Death of Stalin,IFC,"$175,101",-22.5%,200,+50,$876,"$7,484,021",-,9
24,20,The Miracle Season,Mirr/LD,"$171,101",-41.2%,330,-100,$518,"$9,722,748",-,5
25,19,You Were Never Really Here,Amazon,"$170,127",-51.4%,185,-48,$920,"$2,155,077",-,5
26,25,Peter Rabbit,Sony,"$156,067",-24.2%,232,+3,$673,"$114,781,410",$50,13
27,26,The Rider,SPC,"$132,955",-24.1%,47,+10,"$2,829","$558,245",-,4
28,22,Lean on Pete,A24,"$130,183",-46.4%,187,+20,$696,"$915,124",-,5
29,35,Tomb Raider,WB,"$129,041",+28.9%,187,+25,$690,"$57,064,552",$94,8
30,28,Game Night,WB (NL),"$115,877",-22.8%,183,-25,$633,"$68,593,654",$37,11
31,21,Beirut,BST,"$111,718",-58.8%,140,-97,$798,"$4,782,425",-,4
32,31,Pandas,WB,"$92,810",-17.3%,35,+2,"$2,652","$963,797",-,5
33,33,Pacific Rim Uprising,Uni.,"$82,175",-21.4%,161,-63,$510,"$59,066,910",$150,7
34,29,"Love, Simon",Fox,"$76,214",-39.6%,139,-34,$548,"$40,624,830",$17,8
35,36,Sgt. Stubby: An American Hero,FunAcad,"$68,863",-29.9%,130,-88,$530,"$2,801,397",-,4
36,37,The Greatest Showman,Fox,"$68,595",-28.7%,123,-23,$558,"$173,789,109",$84,20
37,38,Jumanji: Welcome to the Jungle,Sony,"$68,090",-21.2%,118,-22,$577,"$404,353,891",$90,20
38,32,"Paul, Apostle of Christ",Sony,"$66,262",-36.7%,146,-31,$454,"$17,407,931",$5,7
39,40,Let the Sunshine In,IFC,"$64,125",+61.5%,9,+7,"$7,125","$121,141",-,2
40,34,The Leisure Seeker,SPC,"$47,924",-54.1%,76,-41,$631,"$3,009,621",-,19
41,30,Finding Your Feet,RAtt.,"$45,375",-62.2%,60,-64,$756,"$1,263,722",-,6
42,44,Itzhak,Greenwich,"$33,909",-4.0%,35,+5,$969,"$437,094",-,9
43,42,Bag of Marbles,Gaum.,"$33,223",-10.8%,15,+1,"$2,215","$241,159",-,7
44,50,A Beautiful Planet,Imax,"$28,364",+6.7%,11,-2,"$2,579","$14,084,080",-,106
45,-,Little Pink House,Da.,"$25,532",-,11,-,"$2,321","$143,317",-,3
46,48,The Endless,WGUSA,"$25,358",-10.9%,19,-1,"$1,335","$173,359",-,5
47,39,Grace Jones: Bloodlight and Bami,KL,"$25,251",-43.9%,28,+9,$902,"$242,576",-,4
48,49,Ghost Stories,IFC,"$23,076",-16.8%,24,+12,$962,"$86,025",-,3
49,54,Death Wish (2018),MGM,"$21,828",-6.2%,29,-13,$753,"$33,950,365",$30,10
50,45,1945,Men.,"$21,402",-34.8%,19,+3,"$1,126","$639,990",-,27
51,41,Final Portrait,SPC,"$19,548",-48.6%,40,-29,$489,"$417,880",-,7
52,62,Back to Burgundy,MBox,"$18,699",+30.8%,14,+4,"$1,336","$211,347",-,7
53,52,Strangers: Prey at Night,Aviron,"$18,440",-28.8%,40,-22,$461,"$24,402,691",-,9
54,43,Red Sparrow,Fox,"$17,861",-49.5%,51,-24,$350,"$46,757,368",$69,10
55,47,Zama,Strand,"$17,357",-42.3%,16,+2,"$1,085","$139,649",-,4
56,53,God's Not Dead: A Light in Darkness,PFR,"$15,377",-38.3%,44,-21,$349,"$5,635,388",-,6
57,106,The Heart of Nuba,Abr.,"$15,172","+1,358.8%",4,+2,"$3,793","$27,537",-,5
58,58,After Auschwitz,Passion Rive,"$15,035",-7.3%,13,+2,"$1,157","$50,633",-,4
59,46,Midnight Sun,Global Road,"$14,949",-51.0%,60,-33,$249,"$9,554,925",-,7
60,27,Kings (2018),Orch.,"$14,109",-91.4%,70,-145,$202,"$258,678",-,2
61,59,Gonjiam: Haunted Asylum,WGUSA,"$13,966",-13.2%,5,-1,"$2,793","$98,000",-,4
62,60,Godard Mon Amour,Cohen,"$11,474",-21.8%,20,+3,$574,"$51,413",-,3
63,63,Ferdinand,Fox,"$9,781",-30.7%,32,-7,$306,"$84,364,229",$111,21
64,64,Borg vs. McEnroe,Neon,"$9,585",-26.9%,13,-2,$737,"$217,457",-,4
65,56,Foxtrot,SPC,"$9,494",-58.1%,22,-10,$432,"$590,166",-,10
66,95,Getting Grace,Hann.,"$9,151",+275.8%,4,-1,"$2,288","$193,356",-,7
67,61,BOMBSHELL: The Hedy Lamarr Story,Zeit.,"$7,975",-45.2%,9,-5,$886,"$788,613",-,24
68,87,Sweet Country (2018),Gold.,"$7,708",+127.5%,7,+3,"$1,101","$77,045",-,5
69,N,The Guardians,MBox,"$7,479",-,1,-,"$7,479","$7,479",-,1
70,73,Keep the Change,KL,"$6,930",-10.3%,5,-2,"$1,386","$155,075",-,8
71,66,A Fantastic Woman,SPC,"$6,846",-27.0%,6,-7,"$1,141","$2,011,699",-,14
72,69,Bye Bye Germany,FM,"$5,876",-33.1%,6,-,$979,"$29,814",-,4
73,70,The Post,Fox,"$5,668",-35.4%,14,-3,$405,"$81,896,433",$50,20
74,57,Oh Lucy!,FM,"$5,590",-68.7%,9,-9,$621,"$343,992",-,10
75,82,Hubble 3D,WB,"$4,503",-3.8%,5,+2,$901,"$52,167,977",-,425
76,-,Walk With Me,Gathr,"$4,357",-,2,-,"$2,179","$716,465",-,34
77,51,Love After Love,IFC,"$3,978",-84.9%,16,-13,$249,"$107,630",-,6
78,N,Strangers on the Earth,FRun,"$3,768",-,1,-,"$3,768","$3,768",-,1
79,72,Le Corbeau (2018 re-issue),Rialto,"$3,475",-58.0%,1,-,"$3,475","$26,854",-,3
80,107,Claire's Camera,CGld,"$3,038",+232.0%,4,+1,$760,"$69,241",-,9
81,80,Cold Water (2018 re-release),Jan.,"$2,952",-42.2%,1,-,"$2,952","$12,385",-,2
82,98,American Socialist: The Life & Times of Eugene Victor Debs,FRun,"$2,940",+48.0%,3,+2,$980,"$10,958",-,5
83,71,Leaning Into The Wind,Magn.,"$2,857",-65.8%,9,-5,$317,"$365,634",-,9
84,N,Racer & the Jailbird,Super,"$2,513",-,2,-,"$1,257","$2,513",-,1
85,104,The Hurricane Heist,ENTMP,"$2,415",+110.4%,3,-2,$805,"$6,114,714",$35,9
86,85,Under the Sea 3D,WB,"$2,298",-40.6%,9,+2,$255,"$35,816,295",-,482
87,84,The Great Silence (2018 re-release),FM,"$2,138",-47.5%,3,-2,$713,"$37,303",-,6
88,N,The Desert Bride,Strand,"$2,127",-,2,-,"$1,064","$2,127",-,1
89,93,Ismael's Ghosts,Magn.,"$2,124",-16.8%,8,+1,$266,"$98,331",-,7
90,94,Born to Be Wild (IMAX),WB,"$1,989",-20.6%,9,-,$221,"$25,693,277",-,370
91,79,Loveless (2018),SPC,"$1,926",-62.5%,7,-4,$275,"$564,073",-,12
92,N,Edward II (2018 re-release),FM,"$1,701",-,1,-,"$1,701","$1,701",-,1
93,83,Forever My Girl,RAtt.,"$1,454",-68.8%,6,-6,$242,"$16,375,622",$3.5,16
94,81,Jet Trash,Indic.,"$1,420",-71.1%,2,-,$710,"$8,836",-,2
95,68,The Party (2017),RAtt.,"$1,288",-85.3%,7,-2,$184,"$748,934",-,12
96,-,Deep Sea 3D (IMAX),WB,"$1,157",-,4,-,$289,"$46,335,993",-,624
97,88,But Deliver Us from Evil,Indic.,$912,-72.9%,1,-3,$912,"$284,513",-,13
98,91,Ava,Ghop,$855,-71.5%,3,+2,$285,"$6,547",-,2
99,117,Goldstone,Lightyear,$819,+90.0%,1,-,$819,"$85,721",-,10
100,124,Space Station 3-D (IMAX),Imax,$757,+248.8%,1,-1,$757,"$93,326,175",-,827
101,97,Big Sonia,Argo.,$613,-71.9%,1,-1,$613,"$210,227",-,25
102,89,"Lou Andreas-Salomé, the Audacity to be Free",CLS,$607,-81.2%,1,-1,$607,"$11,845",-,3
103,-,The Young Karl Marx,Orch.,$593,-,2,-,$297,"$123,689",-,11
104,121,Hostiles,ENTMP,$572,+124.3%,1,-,$572,"$29,818,869",-,20
105,92,Duckbutter,Orch.,$566,-79.8%,2,-,$283,"$6,293",-,2
106,96,The Devil and Father Amorth,Orch.,$554,-75.1%,4,-2,$139,"$13,873",-,3
107,111,Apocalypsis,Indic.,$489,-31.5%,2,+1,$245,"$17,064",-,10
108,112,Hitler's Hollywood,KL,$462,-34.3%,2,-1,$231,"$28,283",-,4
109,102,Wastelander,Indic.,$407,-72.0%,1,-,$407,"$60,110",-,10
110,75,The House of Tomorrow,Shout!,$248,-96.3%,2,-6,$124,"$12,318",-,2
111,77,Mrs. Hyde,Cartilage,$216,-96.4%,1,-,$216,"$8,625",-,2
112,110,Journey to the South Pacific,Imax,$121,-84.0%,1,-,$121,"$7,624,353",-,226
113,-,The Workshop,Strand,$61,-,1,-,$61,"$20,590",-,6
114,122,Chronicle of Anna Magdalena Bach,Ghop,$40,-83.9%,1,-,$40,"$14,411",-,10
115,126,In Between,FM,$24,-75.5%,1,-,$24,"$107,831",-,18
